JobSatisfaction;Age;Attrition;DailyRate;DistanceFromHome;HourlyRate;MonthlyIncome;MonthlyRate;NumCompaniesWorked;OverTime;PercentSalaryHike;TrainingTimesLastYear;YearsSinceLastPromotion;NewEmployee;BusinessTravel_g__Travel_Frequently;BusinessTravel_g__Travel_No;BusinessTravel_g__Travel_Rarely;Department_g__Human Resources;Department_g__Research & Development;Department_g__Sales;Education_g__1;Education_g__2;Education_g__3;Education_g__4;Education_g__5;EnvironmentSatisfaction_g__1;EnvironmentSatisfaction_g__2;EnvironmentSatisfaction_g__3;EnvironmentSatisfaction_g__4;Gender_g__Female;Gender_g__Male;JobInvolvement_g__1;JobInvolvement_g__2;JobInvolvement_g__3;JobInvolvement_g__4;MaritalStatus_g__Divorced;MaritalStatus_g__Married;MaritalStatus_g__Single;RelationshipSatisfaction_g__1;RelationshipSatisfaction_g__2;RelationshipSatisfaction_g__3;RelationshipSatisfaction_g__4;WorkLifeBalance_g__1;WorkLifeBalance_g__2;WorkLifeBalance_g__3;WorkLifeBalance_g__4
1.0;-0.20747972166303763;0;-0.06928380005728756;-1.0118823205255607;-1.6479156031679336;-0.4567735250651813;1.234921424271066;-1.0800761579538747;0;-0.3261427265711454;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
1.0;0.8827661290855137;0;-1.5129670609908927;-0.3970615448007586;-0.6830383050959662;1.4402521775106918;0.1158589908592523;0.5304136379654673;1;-0.3261427265711454;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
3.0;0.01056944848667263;0;-1.0078017346950858;-0.2740973896557982;-1.7444033329751305;1.5292316658549534;1.550550808559566;0.5304136379654673;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1
2.0;0.9917907141603688;0;0.34921100457012116;-0.520025699945719;0.6677899122047884;-0.30620918798622754;-0.5376430617131014;2.1409034338848096;1;1.8629199863698904;-0.6210428064880888;-0.6791556155526715;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
4.0;-0.7526026470373133;0;0.11891504699409151;-1.0118823205255607;-0.5383067103851711;-0.2839112255133218;0.2469254300976972;-0.6774537089740392;1;-0.8734084048064044;-1.3946494785898766;0.2597749447493389;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
3.0;-0.20747972166303763;0;1.015335871107239;-1.0118823205255607;-1.7444033329751305;-0.765334853380724;1.694146692580204;-0.6774537089740392;0;0.7683886298993725;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0
4.0;1.973011979834065;0;-1.7160237117568544;-1.0118823205255607;0.18535126316880463;0.8018933661435055;0.5417193331753596;0.1277911889856318;0;-0.3261427265711454;0.926170537715487;-0.36617876211866796;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
4.0;0.11959403356152776;0;-0.5719728257339974;-0.3970615448007586;0.61954604730119;-0.2408018313990375;0.20736617185279602;1.738280984904974;1;-0.8734084048064044;0.15256386561369908;-0.36617876211866796;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0
2.0;-0.31650430673789276;0;0.8642815333423165;-1.0118823205255607;1.3432040208551657;-0.45401282494948825;0.49160155404658795;-0.6774537089740392;0;-0.05250988745351596;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
4.0;2.08203656490892;0;1.4759277862592985;-0.2740973896557982;-0.8277698998067613;0.1692683165550665;1.0493730172718498;0.5304136379654673;0;-1.1470412439240338;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0
1.0;-1.5157747425612993;0;-0.6512144455451044;-0.8889181653806003;-0.2005996560599824;-0.8793730043135847;-0.6653307742687078;0.1277911889856318;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0
4.0;1.5369136395346445;0;-0.9211312130266875;-0.028169079365877415;1.4396917506623625;-0.9318263065117534;0.630833249435226;0.1277911889856318;0;2.1365528254875197;0.926170537715487;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
4.0;-0.7526026470373133;0;-1.2777185021766688;-0.8889181653806003;1.5844233453731575;-0.4907513726429424;0.22327434331782747;-0.6774537089740392;0;1.042021469017002;0.15256386561369908;2.450612918787363;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
4.0;0.9917907141603688;1;-0.3342479663006765;-0.028169079365877415;-0.10411192625278563;0.6702292067796813;-0.0912287987430597;-0.6774537089740392;0;0.22112295166411353;0.15256386561369908;0.5727517981833423;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0
2.0;0.337643203711238;0;-0.6784537523551725;-1.0118823205255607;0.5713021823975917;1.4950414567298314;-0.018163834226676334;-0.6774537089740392;0;1.8629199863698904;0.15256386561369908;2.7635897722213665;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0
4.0;1.5369136395346445;0;-0.42587108920726896;1.4474007823736474;0.233595128072403;-0.21701733809460472;-0.8194851791732161;-1.0800761579538747;1;1.8629199863698904;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0
2.0;-0.7526026470373133;0;1.3124919453988904;-0.6429898550906794;-0.152355791156384;-0.2662852170823583;0.7765408376326379;-0.6774537089740392;1;-0.8734084048064044;0.926170537715487;-0.053201908684664546;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
1.0;0.9917907141603688;0;-0.4110132854926864;-1.0118823205255607;-1.2619646839391467;0.8940582776981825;-1.5629458296761458;-0.2748312599942037;1;-0.5997755656887749;1.699777209817275;2.1376360653533597;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
3.0;-0.534553476887603;0;0.7157034961964909;-0.3970615448007586;1.005496966529977;-0.30854516500719864;1.4158240820813794;-0.6774537089740392;0;0.22112295166411353;-2.168256150691665;0.8857286516173457;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
3.0;1.8639873947592098;0;1.0227647729645304;-0.8889181653806003;-0.29708738586717914;1.5048100879084378;1.3735899985458977;2.543525882864645;0;-0.8734084048064044;1.699777209817275;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0
3.0;-1.406750157486444;0;1.3595416571617351;-0.7659540102356398;-1.5996717382643353;-0.3108811420281697;0.4610522336225895;-1.0800761579538747;0;1.589287147252261;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0
3.0;-0.9706518171870235;0;-1.6937370061849806;-0.6429898550906794;-1.1172330892283515;-0.4760984258750329;-0.7575418566545096;-0.6774537089740392;0;-0.05250988745351596;0.15256386561369908;-0.6791556155526715;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
3.0;2.3000857350586306;0;-0.3020560582524143;0.094795075779083;-1.4066962786499417;1.573402867706043;1.431028352154153;-1.0800761579538747;0;-0.5997755656887749;-1.3946494785898766;-0.36617876211866796;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
2.0;0.7737415440106585;0;-0.7799820777381532;1.6933290926635682;0.040619668458009496;-0.9388342375746666;1.5202830486924708;0.5304136379654673;0;-0.8734084048064044;0.15256386561369908;-0.36617876211866796;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
1.0;0.01056944848667263;1;0.007481519134722328;-0.3970615448007586;-0.152355791156384;-0.9322510296064753;1.323894560252481;0.5304136379654673;1;1.8629199863698904;0.15256386561369908;-0.6791556155526715;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
1.0;-0.534553476887603;0;0.057007531516664184;-1.0118823205255607;0.233595128072403;-0.7447357832867064;0.13148560176738053;-0.6774537089740392;0;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
4.0;-1.8428484977858646;1;0.16596475875693628;-0.3970615448007586;-0.0076241964455888815;-0.7511066297075366;0.7797787840370248;-0.6774537089740392;1;0.7683886298993725;1.699777209817275;-0.36617876211866796;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
3.0;-0.31650430673789276;0;-0.34415316877706487;-0.3970615448007586;-1.2137208190355484;-0.351229836026761;-0.24805802893814846;-0.6774537089740392;0;-0.3261427265711454;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
4.0;0.01056944848667263;0;0.584459563384345;-0.8889181653806003;1.6326672102767559;-0.2760538482609646;0.22608994888685957;0.9330360869453028;0;-0.3261427265711454;-0.6210428064880888;-0.6791556155526715;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1
4.0;2.4091103201334856;0;1.5254537986412404;-0.8889181653806003;-1.6479156031679336;2.6292644811849684;1.0809077996450094;2.543525882864645;0;1.589287147252261;0.15256386561369908;-0.053201908684664546;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
2.0;1.4278890544597893;0;0.7701821098166269;-1.0118823205255607;0.3300828578795998;2.486557521358372;-0.6319658482756773;0.1277911889856318;1;1.042021469017002;-1.3946494785898766;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0
3.0;-1.297725572411589;1;-1.3965809318933293;-0.520025699945719;-0.9725014945175564;-0.1526717892442197;1.7900180622057473;-0.6774537089740392;1;-1.1470412439240338;-1.3946494785898766;-0.6791556155526715;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0
4.0;-1.297725572411589;0;1.1787717119676473;-0.2740973896557982;-0.10411192625278563;-0.7589640069598939;1.7812896849417479;-0.6774537089740392;0;-1.1470412439240338;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
4.0;-1.6247993276361543;0;-0.6685485498787841;0.7096158515038851;-0.34533125077077753;-0.762786514812392;1.343181458400351;-0.6774537089740392;0;-0.05250988745351596;1.699777209817275;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
1.0;1.5369136395346445;0;1.6146006209287356;-1.0118823205255607;-1.7444033329751305;0.216837303163932;1.62629059836653;0.1277911889856318;0;1.3156543081346315;-1.3946494785898766;3.07656662565537;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0
3.0;-0.31650430673789276;1;-0.3614872731107445;-0.2740973896557982;-0.0076241964455888815;-0.08259247861508748;1.216760768350809;-0.6774537089740392;1;2.4101856646051494;0.15256386561369908;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0
4.0;1.8639873947592098;0;-1.6392583925648445;2.0622215580984493;-1.7444033329751305;2.307324375385682;-0.05251422216886813;-0.2748312599942037;1;-0.8734084048064044;0.15256386561369908;0.5727517981833423;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0
3.0;-1.406750157486444;0;0.7998977172457921;1.0785083169387661;-0.6830383050959662;-0.7833855849064096;-0.13895331313815404;-1.0800761579538747;0;-0.8734084048064044;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
2.0;-0.31650430673789276;0;0.5621728578124712;-0.3970615448007586;-1.0207453594211549;-0.415787746424507;0.10642671220299472;1.3356585359251383;0;-0.05250988745351596;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
4.0;0.01056944848667263;0;0.9534283556298119;-0.7659540102356398;1.005496966529977;0.20494505651171563;0.0368812546479015;-0.2748312599942037;0;-0.8734084048064044;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
1.0;-0.31650430673789276;0;1.3620179577808322;-0.520025699945719;-1.0207453594211549;1.097500640070027;-1.2147962010653248;-0.2748312599942037;0;-0.8734084048064044;2.4733838819190628;0.8857286516173457;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0
4.0;-0.0984551365881825;0;1.6418399277388036;0.2177592309240434;1.246716291047969;0.6955002309156412;1.2259114864501632;-1.0800761579538747;0;-0.3261427265711454;2.4733838819190628;-0.053201908684664546;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
4.0;-0.0984551365881825;0;0.292256090330888;-0.7659540102356398;-1.310208548842745;-0.7704315305173882;-1.6447391714565287;0.9330360869453028;0;1.8629199863698904;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
4.0;0.6647169589358034;0;-1.015230636552377;2.0622215580984493;1.246716291047969;2.2289629644094706;0.7390932835645108;-0.6774537089740392;1;-0.8734084048064044;0.15256386561369908;0.5727517981833423;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
3.0;-0.7526026470373133;0;1.2580133317787543;1.6933290926635682;1.4396917506623625;-0.8175757940315317;1.1355305476842326;-0.6774537089740392;0;2.6838185037227786;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2.0;-0.4255288918127479;0;-0.13366761615381198;1.570364937518608;1.391447885758764;-0.067302447205095;0.17400124585976545;-1.0800761579538747;0;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1
2.0;2.08203656490892;1;-0.8988445074548137;0.5866516963589247;0.2818389929760014;-0.31852615773316595;-1.3703584087543492;2.543525882864645;1;0.7683886298993725;-0.6210428064880888;0.5727517981833423;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0
3.0;1.5369136395346445;0;-0.2971034570142201;-0.3970615448007586;-0.7312821699995645;2.776431033506146;-1.0955553052168148;1.738280984904974;0;-0.5997755656887749;1.699777209817275;4.01549718595738;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0
3.0;-0.6435780619624581;1;-1.3742942263214555;-0.3970615448007586;0.4748144525903949;-0.06178104697370882;0.9143647302367599;0.5304136379654673;1;0.7683886298993725;0.15256386561369908;1.5116823584853527;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0
2.0;-1.1887009873367338;0;0.09167574018402348;-0.3970615448007586;-0.9725014945175564;-0.8696043731349784;1.274903023351322;-0.6774537089740392;0;1.042021469017002;0.15256386561369908;0.5727517981833423;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
4.0;2.3000857350586306;1;-1.626876889469359;1.6933290926635682;1.3432040208551657;0.817395759100859;-1.517473799736277;-0.6774537089740392;0;-0.8734084048064044;0.15256386561369908;4.01549718595738;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0
3.0;-1.9518730828607198;1;-0.6834063535933667;1.570364937518608;-0.779526034903163;-1.016770925456156;1.7704496035009742;-0.6774537089740392;1;1.042021469017002;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0
4.0;-1.6247993276361543;0;-0.5199705127329585;-0.8889181653806003;1.6326672102767559;-0.8366883332940224;0.7116411292664476;-1.0800761579538747;0;-0.3261427265711454;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
;1.3188644693849343;0;-0.827031789500998;1.3244366272286872;1.4396917506623625;0.022101764233888835;-1.224087699443131;-0.6774537089740392;0;-0.3261427265711454;-0.6210428064880888;0.8857286516173457;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
3.0;0.6647169589358034;0;0.3789266119992863;2.3081498683883703;0.2818389929760014;-0.36609514434203144;0.25987721571524497;0.5304136379654673;0;-0.8734084048064044;-0.6210428064880888;-0.36617876211866796;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0
4.0;1.4278890544597893;0;0.012434120372916514;0.3407233860690038;0.5230583174939932;0.5829486108143076;-1.069792514260171;0.5304136379654673;0;-1.1470412439240338;0.15256386561369908;-0.053201908684664546;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
3.0;-0.6435780619624581;1;-0.6487381449260073;1.3244366272286872;0.233595128072403;-0.40432022286701264;1.4843840776873114;0.1277911889856318;1;-1.1470412439240338;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
3.0;0.44666778878609315;0;-0.004899983960763137;-0.028169079365877415;1.4396917506623625;0.36655219405344175;0.9787013174891437;0.1277911889856318;1;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0
3.0;-1.1887009873367338;0;1.3644942583999293;1.939257402953489;-0.24884352096358078;-0.7477088449497605;-0.7500805018965744;-0.6774537089740392;0;2.1365528254875197;0.15256386561369908;0.8857286516173457;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;-0.0984551365881825;0;-1.4560121467516596;-0.3970615448007586;0.8607653718191819;-0.3231981117751081;-1.6084178596160144;1.3356585359251383;0;1.3156543081346315;-2.168256150691665;-0.6791556155526715;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
4.0;1.5369136395346445;1;0.8568526314850252;-0.15113323451083782;-0.6347944401923677;0.8891739621088792;1.5353465384867926;-0.2748312599942037;0;-0.05250988745351596;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0
3.0;0.2286186186363829;0;1.300110442303405;-0.6429898550906794;-0.9242576296139581;-0.11911866476118063;0.048706798037836375;0.5304136379654673;0;-0.3261427265711454;-1.3946494785898766;0.8857286516173457;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
3.0;-1.297725572411589;0;0.3838792132374805;2.3081498683883703;-1.2137208190355484;0.46211489036589476;1.4910007507745369;-0.2748312599942037;0;0.7683886298993725;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
4.0;-0.7526026470373133;0;1.0797196872037635;-0.028169079365877415;-0.8760137647103596;-0.024617776185532642;-0.036887611260739896;-1.0800761579538747;1;1.042021469017002;-0.6210428064880888;0.5727517981833423;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0
1.0;-0.534553476887603;1;0.5671254590506654;-0.028169079365877415;-1.2137208190355484;-0.4805580183696141;-0.5659398976818741;1.738280984904974;0;1.8629199863698904;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1
4.0;0.8827661290855137;0;1.2679185342551427;2.431114023533331;0.8125215069155836;-0.6394044557956471;-0.632388189111032;0.9330360869453028;0;-0.5997755656887749;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0
3.0;0.11959403356152776;0;-1.08951965512529;-0.7659540102356398;-1.6479156031679336;-0.4557117173283763;-1.6812012635754947;0.1277911889856318;1;1.3156543081346315;-0.6210428064880888;-0.053201908684664546;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0
3.0;-0.7526026470373133;0;-0.906273409312105;1.0785083169387661;0.4265705876867965;-0.8135409246316726;1.3607789932068015;-0.6774537089740392;0;-0.3261427265711454;0.926170537715487;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0
4.0;-0.534553476887603;0;-0.2847219539187346;-0.028169079365877415;-1.5031840084571386;-0.3811728142046629;1.2062022474669385;-1.0800761579538747;0;0.494755790781743;-0.6210428064880888;-0.6791556155526715;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
1.0;-0.7526026470373133;0;-1.493156656038116;-0.520025699945719;0.8607653718191819;-0.6920701195411768;-0.5390508644976175;0.9330360869453028;0;-0.3261427265711454;0.15256386561369908;-0.053201908684664546;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0
4.0;-0.7526026470373133;0;1.5427879029749199;-0.8889181653806003;-1.5031840084571386;-0.794853108463904;-0.433887996494268;-1.0800761579538747;0;-0.5997755656887749;0.15256386561369908;-0.36617876211866796;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0
1.0;0.44666778878609315;0;0.13129655008957697;0.094795075779083;1.1984724261443707;2.2761072279236143;-0.19090123588679656;0.5304136379654673;0;-0.5997755656887749;-0.6210428064880888;1.5116823584853527;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
1.0;0.44666778878609315;0;0.31949539714095604;-0.028169079365877415;1.3432040208551657;-0.8972113742919092;-1.0253059462694636;-0.2748312599942037;0;1.589287147252261;-0.6210428064880888;-0.36617876211866796;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
2.0;2.5181349052083406;0;0.9336179506770351;-0.7659540102356398;0.61954604730119;-1.0575443425494693;0.2615665790566642;-0.6774537089740392;0;-0.3261427265711454;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2.0;0.337643203711238;0;1.463546283163813;2.0622215580984493;-0.5865505752887694;-0.18219004432739963;-0.808081976618636;-0.6774537089740392;0;-1.1470412439240338;-0.6210428064880888;-0.053201908684664546;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
2.0;-0.20747972166303763;0;-0.35158207063435615;-1.0118823205255607;1.3432040208551657;0.17670097071270172;-0.3948918593631732;-0.6774537089740392;0;-0.5997755656887749;0.15256386561369908;-0.6791556155526715;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0
3.0;1.7549628096843548;0;1.5650746085467937;-0.3970615448007586;-1.551427873360737;-0.8827707890713608;0.2538236637418259;-0.2748312599942037;1;1.3156543081346315;0.15256386561369908;0.5727517981833423;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0
2.0;0.8827661290855137;0;-1.5104907603717956;-0.028169079365877415;-0.29708738586717914;-0.8738516040821985;-0.4706316491701371;2.1409034338848096;0;0.7683886298993725;-0.6210428064880888;-0.6791556155526715;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0
4.0;-0.534553476887603;0;0.4036896181902572;-0.15113323451083782;-1.1172330892283515;0.5383526858684962;0.18934629621099047;-0.6774537089740392;0;-0.3261427265711454;-0.6210428064880888;0.2597749447493389;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0
3.0;-0.8616272321121684;0;1.7136526456926193;-1.0118823205255607;-1.2137208190355484;-0.45528699423365426;1.6948505939724618;-0.6774537089740392;0;-0.5997755656887749;-1.3946494785898766;-0.6791556155526715;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0
